age,month_income,employment_length,home_ownership,loan_intent,loan_amount,loan_interest_rate,previous_loans,previous_default,loan_grade,loan_status
23,60996,7,RENT,PERSONAL,14400,12.84,3,NO,C,1
25,61000,1,RENT,PERSONAL,14400,12.53,2,NO,B,1
24,102000,8,OWN,MEDICAL,24250,11.83,3,NO,B,1
22,102000,1,OWN,MEDICAL,7000,12.87,3,NO,C,1
25,62000,0,RENT,DEBT_CONSOLIDATION,14400,13.47,3,YES,C,1
25,64000,9,RENT,MEDICAL,14400,9.62,2,NO,B,1
21,102000,0,MORTGAGE,EDUCATION,18000,14.96,3,NO,D,1
23,102000,7,OWN,EDUCATION,15000,8.94,3,NO,A,1
24,70000,4,RENT,EDUCATION,14400,12.68,4,YES,C,1
24,90000,5,MORTGAGE,VENTURE,19200,12.84,4,YES,C,0
24,70000,5,RENT,HOME_IMPROVEMENT,14400,12.23,4,NO,C,1
23,72000,3,RENT,DEBT_CONSOLIDATION,14400,11.14,3,NO,B,1
25,102211,3,MORTGAGE,DEBT_CONSOLIDATION,15000,11.58,2,NO,B,1
24,72000,6,RENT,PERSONAL,14400,10.0,4,NO,B,1
23,68000,1,RENT,PERSONAL,14400,17.99,3,YES,E,0
26,102456,10,MORTGAGE,VENTURE,25000,,2,YES,D,1
26,102500,4,MORTGAGE,EDUCATION,11800,6.03,2,NO,A,1
24,102960,2,MORTGAGE,DEBT_CONSOLIDATION,16000,7.88,2,NO,A,1
24,102996,3,MORTGAGE,VENTURE,20000,6.91,4,NO,A,1
24,102996,1,MORTGAGE,VENTURE,5000,14.22,4,YES,C,1
22,102996,6,MORTGAGE,MEDICAL,8000,7.74,3,NO,A,1
24,103000,8,MORTGAGE,VENTURE,21000,13.49,2,YES,C,1
24,103000,8,OWN,EDUCATION,24000,16.77,3,NO,D,1
23,103000,6,MORTGAGE,DEBT_CONSOLIDATION,4000,13.49,2,NO,C,1
22,103000,7,MORTGAGE,VENTURE,15000,15.99,2,YES,D,1
25,103000,4,MORTGAGE,PERSONAL,29175,,2,NO,A,1
22,103000,,MORTGAGE,MEDICAL,2500,,3,NO,A,1
24,103000,8,MORTGAGE,PERSONAL,8000,10.74,3,NO,B,1
23,103000,7,MORTGAGE,DEBT_CONSOLIDATION,21850,10.0,3,NO,B,1
24,103000,8,MORTGAGE,HOME_IMPROVEMENT,6400,10.37,3,NO,B,1
23,103000,7,MORTGAGE,EDUCATION,17000,14.35,4,NO,C,1
22,103000,2,MORTGAGE,MEDICAL,6000,,4,NO,B,1
22,76000,0,RENT,EDUCATION,14400,14.35,2,NO,C,1
23,78000,6,RENT,VENTURE,14400,14.27,4,YES,C,1
22,80000,1,RENT,PERSONAL,14400,11.71,2,NO,B,1
23,80000,1,RENT,MEDICAL,14400,12.68,4,NO,C,1
26,91000,10,MORTGAGE,DEBT_CONSOLIDATION,5000,14.96,2,NO,D,0
24,77350,2,MORTGAGE,MEDICAL,25000,15.7,3,YES,D,0
21,80400,5,RENT,VENTURE,14400,,4,NO,A,1
23,30000,1,OWN,DEBT_CONSOLIDATION,4000,15.65,4,YES,D,1
26,81380,9,RENT,MEDICAL,14400,10.37,4,NO,B,1
21,30000,6,OWN,DEBT_CONSOLIDATION,4000,,3,YES,D,1
23,103000,1,MORTGAGE,PERSONAL,20000,17.04,2,NO,E,1
23,82000,3,RENT,VENTURE,14400,7.66,2,NO,A,1
26,103200,8,MORTGAGE,PERSONAL,9000,6.76,2,NO,A,1
23,103240,0,MORTGAGE,VENTURE,4000,,4,NO,A,1
25,103500,0,MORTGAGE,PERSONAL,7500,6.54,3,NO,A,1
25,85000,5,RENT,EDUCATION,14400,8.49,2,NO,A,1
26,88068,10,RENT,DEBT_CONSOLIDATION,14400,,2,NO,B,1
25,30000,0,OWN,PERSONAL,3425,6.17,2,NO,A,1
26,94500,6,RENT,HOME_IMPROVEMENT,14400,10.37,3,NO,B,1
22,104000,6,MORTGAGE,PERSONAL,13600,6.03,2,NO,A,1
23,104000,7,MORTGAGE,PERSONAL,9000,10.65,2,NO,B,1
26,78200,3,MORTGAGE,MEDICAL,15000,14.27,4,YES,C,0
25,104000,9,MORTGAGE,HOME_IMPROVEMENT,14000,10.99,3,NO,B,1
23,104000,7,MORTGAGE,EDUCATION,5000,,4,NO,B,1
25,104000,2,OWN,HOME_IMPROVEMENT,10000,6.92,2,NO,A,1
25,100000,1,RENT,MEDICAL,14400,11.71,3,NO,B,1
25,30000,9,OWN,DEBT_CONSOLIDATION,1200,16.69,3,YES,E,0
22,100000,2,RENT,MEDICAL,14400,10.74,3,NO,B,1
22,30000,5,OWN,PERSONAL,3000,10.36,2,NO,B,1
26,30000,3,OWN,PERSONAL,7000,9.99,2,NO,B,1
24,104000,9,MORTGAGE,PERSONAL,14000,9.99,3,NO,B,1
24,104000,2,MORTGAGE,VENTURE,19000,,4,NO,A,1
25,113000,8,RENT,DEBT_CONSOLIDATION,14400,11.71,4,NO,B,0
26,130000,3,RENT,VENTURE,14400,14.46,2,YES,D,1
25,104000,4,MORTGAGE,VENTURE,11000,13.11,3,NO,C,1
24,135000,6,RENT,MEDICAL,14400,12.69,4,NO,B,1
26,28000,10,RENT,PERSONAL,14500,12.53,3,NO,B,0
24,104000,8,MORTGAGE,EDUCATION,25000,12.84,2,NO,C,1
21,104000,5,MORTGAGE,EDUCATION,15000,9.63,4,NO,A,1
26,104004,10,MORTGAGE,DEBT_CONSOLIDATION,15000,14.22,2,NO,C,1
25,92085,4,MORTGAGE,HOME_IMPROVEMENT,2500,15.27,3,YES,C,0
26,30000,,RENT,VENTURE,14500,7.66,2,NO,A,0
24,104606,8,MORTGAGE,VENTURE,5000,15.28,2,NO,D,1
26,104676,,MORTGAGE,MEDICAL,16000,5.99,4,NO,A,1
21,104740,5,MORTGAGE,MEDICAL,19200,11.99,3,NO,B,1
25,105000,9,MORTGAGE,DEBT_CONSOLIDATION,12000,,2,NO,B,1
25,30000,0,RENT,VENTURE,14500,14.42,4,NO,D,0
25,105000,2,MORTGAGE,DEBT_CONSOLIDATION,9600,11.71,3,NO,B,1
24,105000,8,MORTGAGE,EDUCATION,13000,9.91,3,NO,B,1
25,30600,0,RENT,MEDICAL,14500,17.04,3,NO,E,0
24,105000,5,MORTGAGE,PERSONAL,12000,16.29,2,NO,D,1
22,105000,6,MORTGAGE,MEDICAL,12000,6.62,4,NO,A,1
26,105000,10,OWN,HOME_IMPROVEMENT,4800,11.71,4,NO,B,1
26,105000,2,MORTGAGE,HOME_IMPROVEMENT,7200,10.65,4,NO,B,1
24,105000,8,MORTGAGE,EDUCATION,3000,,3,YES,C,1
23,105000,4,MORTGAGE,VENTURE,7200,7.51,3,NO,A,1
26,35000,,RENT,MEDICAL,14500,11.49,3,NO,B,0
26,105000,0,MORTGAGE,PERSONAL,5300,12.69,4,NO,B,1
21,30000,1,RENT,VENTURE,14500,14.59,2,YES,D,0
24,105000,8,MORTGAGE,PERSONAL,11000,5.42,3,NO,A,1
26,36000,2,RENT,DEBT_CONSOLIDATION,14500,9.88,3,NO,B,0
26,105000,6,MORTGAGE,DEBT_CONSOLIDATION,12000,11.99,2,NO,B,1
26,37000,5,RENT,VENTURE,14500,15.33,4,NO,D,0
26,105000,9,MORTGAGE,VENTURE,12000,10.99,2,NO,B,1
23,105000,5,MORTGAGE,EDUCATION,20000,11.49,4,NO,B,1
25,105000,3,MORTGAGE,VENTURE,16000,8.49,4,NO,A,1
26,105000,0,OWN,EDUCATION,10000,7.49,2,NO,A,1
22,105000,6,MORTGAGE,DEBT_CONSOLIDATION,3650,11.99,3,NO,B,1
26,105000,2,MORTGAGE,DEBT_CONSOLIDATION,6000,10.99,4,NO,B,1
23,105000,0,OWN,VENTURE,5000,,3,YES,C,1
24,105000,8,MORTGAGE,HOME_IMPROVEMENT,5600,15.23,4,NO,C,1
23,105000,4,MORTGAGE,VENTURE,19000,11.99,3,NO,B,1
22,31000,5,RENT,PERSONAL,14500,11.58,3,NO,B,0
24,105000,8,MORTGAGE,MEDICAL,6000,9.99,2,NO,B,1
25,36000,0,RENT,VENTURE,14500,14.54,2,YES,D,0
25,105000,9,MORTGAGE,VENTURE,4800,15.23,2,YES,C,1
24,43000,3,RENT,PERSONAL,14500,10.75,2,NO,B,0
25,37200,3,RENT,EDUCATION,14500,13.85,3,YES,C,0
26,105000,11,MORTGAGE,PERSONAL,5000,8.49,3,NO,A,1
26,105000,10,OWN,VENTURE,10000,15.65,4,YES,D,1
23,45000,2,RENT,PERSONAL,14500,10.36,4,NO,B,0
24,105000,2,MORTGAGE,MEDICAL,9850,9.63,2,NO,B,1
24,105000,6,MORTGAGE,EDUCATION,25000,10.74,3,NO,B,1
25,45000,0,RENT,PERSONAL,14500,13.16,2,NO,C,0
23,45504,2,RENT,PERSONAL,14500,,3,NO,C,0
22,105000,2,MORTGAGE,VENTURE,15000,15.95,3,NO,E,1
24,45600,0,RENT,VENTURE,14500,,3,NO,C,0
24,55000,3,RENT,EDUCATION,14500,6.62,2,NO,A,1
24,49500,3,RENT,EDUCATION,14500,11.49,3,NO,B,0
23,105000,5,MORTGAGE,EDUCATION,15000,16.82,4,YES,E,1
22,51996,3,RENT,HOME_IMPROVEMENT,14500,13.16,2,YES,C,0
23,105000,8,MORTGAGE,VENTURE,10000,,3,NO,A,1
26,59000,3,RENT,VENTURE,14500,11.97,2,NO,C,0
22,105000,6,MORTGAGE,PERSONAL,6000,14.22,3,YES,C,1
23,105000,7,MORTGAGE,VENTURE,12000,11.36,2,NO,B,1
24,105000,8,MORTGAGE,HOME_IMPROVEMENT,10000,7.51,3,NO,A,1
22,105000,3,MORTGAGE,PERSONAL,16000,12.73,4,YES,C,1
23,105000,7,MORTGAGE,DEBT_CONSOLIDATION,12000,10.25,3,NO,B,1
25,105000,9,MORTGAGE,DEBT_CONSOLIDATION,12000,13.48,3,NO,C,1
24,105000,0,MORTGAGE,VENTURE,18000,8.94,3,NO,A,1
23,105000,3,MORTGAGE,MEDICAL,20000,11.48,2,NO,B,1
22,105000,6,MORTGAGE,EDUCATION,7500,,2,NO,A,1
26,105000,0,MORTGAGE,MEDICAL,15000,8.94,4,NO,A,1
26,93000,7,MORTGAGE,DEBT_CONSOLIDATION,25000,16.0,2,YES,D,0
26,100000,11,RENT,PERSONAL,14500,8.94,3,NO,A,1
22,105000,6,MORTGAGE,MEDICAL,12800,11.83,2,NO,B,1
25,105000,0,MORTGAGE,EDUCATION,5000,11.48,2,NO,B,1
25,162000,5,RENT,EDUCATION,14500,7.9,4,NO,A,1
26,105000,1,MORTGAGE,VENTURE,20000,,4,NO,B,1
26,30000,3,OWN,PERSONAL,12000,11.36,3,NO,B,1
25,105000,3,MORTGAGE,VENTURE,12000,12.84,2,YES,C,1
25,105000,1,MORTGAGE,PERSONAL,15000,12.53,3,YES,C,1
25,30000,3,OWN,HOME_IMPROVEMENT,11500,11.36,4,NO,B,1
23,30000,5,OWN,PERSONAL,3000,12.18,2,NO,B,1
26,105000,3,MORTGAGE,VENTURE,25000,11.58,3,NO,B,1
25,30000,4,OWN,DEBT_CONSOLIDATION,10000,14.61,2,YES,D,1
26,105000,10,MORTGAGE,DEBT_CONSOLIDATION,9500,9.32,3,NO,A,1
26,105000,0,MORTGAGE,MEDICAL,5000,7.68,2,NO,A,1
24,60000,1,RENT,VENTURE,14525,10.99,4,NO,B,1
22,30000,0,OWN,EDUCATION,2500,12.53,2,NO,B,1
24,48000,2,RENT,DEBT_CONSOLIDATION,14550,9.62,3,NO,B,1
25,105000,6,MORTGAGE,PERSONAL,6500,13.87,4,NO,D,1
24,105000,4,MORTGAGE,VENTURE,4000,11.34,4,NO,C,1
26,35000,7,RENT,MEDICAL,14575,10.65,3,NO,B,0
23,38800,2,RENT,MEDICAL,14575,,4,NO,A,0
23,30000,3,RENT,PERSONAL,14600,6.03,4,NO,A,0
24,105018,8,MORTGAGE,HOME_IMPROVEMENT,28000,15.62,4,YES,D,1
26,60000,0,RENT,VENTURE,14650,12.61,3,YES,C,1
25,31200,8,RENT,DEBT_CONSOLIDATION,14700,12.29,4,NO,C,0
24,82440,8,RENT,DEBT_CONSOLIDATION,14700,8.49,4,NO,A,1
22,24000,1,RENT,PERSONAL,15000,12.73,4,YES,C,0
24,105508,8,MORTGAGE,MEDICAL,3500,7.66,4,NO,A,1
22,105600,4,MORTGAGE,PERSONAL,8000,11.49,2,NO,B,1
23,105600,2,MORTGAGE,PERSONAL,25000,6.99,4,NO,A,1
22,28000,6,RENT,EDUCATION,15000,10.99,2,NO,B,0
23,105600,7,MORTGAGE,DEBT_CONSOLIDATION,15000,7.51,3,NO,A,1
24,105804,8,MORTGAGE,PERSONAL,15000,7.49,3,NO,A,1
25,105897,9,MORTGAGE,MEDICAL,25000,11.36,3,NO,B,1
24,105996,7,MORTGAGE,MEDICAL,3000,7.51,3,NO,A,1
23,105999,6,MORTGAGE,VENTURE,8550,9.88,2,NO,B,1
22,106000,6,MORTGAGE,VENTURE,35000,,2,NO,A,1
26,28800,10,RENT,MEDICAL,15000,10.0,2,NO,B,0
26,106000,10,MORTGAGE,MEDICAL,5000,12.98,4,NO,C,1
25,106000,3,MORTGAGE,DEBT_CONSOLIDATION,12000,6.54,2,NO,A,1
25,94000,1,MORTGAGE,VENTURE,25000,,2,YES,E,0
23,106000,7,MORTGAGE,EDUCATION,10000,7.14,2,NO,A,1
25,79900,7,MORTGAGE,MEDICAL,15000,11.12,4,NO,B,0
26,29040,2,RENT,EDUCATION,15000,9.62,4,NO,B,0
22,30000,1,RENT,DEBT_CONSOLIDATION,15000,15.27,2,YES,C,0
26,30000,3,OWN,EDUCATION,7500,11.14,3,NO,B,1
24,106000,8,MORTGAGE,DEBT_CONSOLIDATION,4575,7.51,2,NO,A,1
26,30000,5,RENT,DEBT_CONSOLIDATION,15000,12.84,3,NO,C,0
26,106000,9,MORTGAGE,EDUCATION,10000,15.33,3,YES,D,1
22,106000,5,MORTGAGE,EDUCATION,25000,18.09,3,NO,F,1
21,31200,,RENT,MEDICAL,15000,6.62,3,NO,A,0
25,106226,9,MORTGAGE,EDUCATION,20000,12.18,4,NO,B,1
24,106800,6,MORTGAGE,EDUCATION,11525,5.42,4,NO,A,1
24,106800,8,MORTGAGE,PERSONAL,16000,13.06,4,YES,C,1
21,31680,5,RENT,MEDICAL,15000,12.61,4,YES,C,0
24,106839,8,MORTGAGE,DEBT_CONSOLIDATION,14000,7.88,4,NO,A,1
26,30000,4,OWN,VENTURE,5000,11.58,4,NO,B,1
26,30000,5,OWN,VENTURE,5000,,4,NO,A,1
25,106870,9,OWN,EDUCATION,6000,15.27,4,YES,C,1
23,106921,6,MORTGAGE,MEDICAL,30000,9.99,3,NO,B,1
23,106925,7,MORTGAGE,EDUCATION,24250,12.18,3,NO,B,1
22,106982,6,MORTGAGE,EDUCATION,30000,14.91,3,YES,D,1
25,30000,1,OWN,PERSONAL,3000,9.63,2,NO,A,1
25,107000,4,MORTGAGE,DEBT_CONSOLIDATION,24000,5.99,2,NO,A,1
22,80750,1,MORTGAGE,MEDICAL,24000,15.99,4,NO,D,0
22,32000,6,RENT,EDUCATION,15000,9.88,4,NO,B,0
21,32000,5,RENT,VENTURE,15000,11.09,3,NO,C,0
25,107000,10,MORTGAGE,HOME_IMPROVEMENT,3000,,2,NO,A,1
22,32240,3,RENT,PERSONAL,15000,13.22,3,NO,C,0
22,107000,1,MORTGAGE,VENTURE,10000,7.14,2,NO,A,1
25,107000,1,MORTGAGE,MEDICAL,1000,7.4,4,NO,A,1
23,95000,1,MORTGAGE,HOME_IMPROVEMENT,19800,13.22,3,YES,C,0
25,107000,0,MORTGAGE,MEDICAL,7000,12.87,2,NO,C,1
22,107000,2,MORTGAGE,MEDICAL,17400,13.47,4,NO,C,1
24,30000,1,OWN,MEDICAL,15000,15.68,3,NO,E,0
23,95000,3,MORTGAGE,HOME_IMPROVEMENT,15000,17.03,2,NO,F,0
23,33204,7,RENT,MEDICAL,2000,14.72,3,YES,C,1
22,107004,2,MORTGAGE,EDUCATION,10000,7.29,3,NO,A,1
24,107203,8,MORTGAGE,PERSONAL,6000,7.4,2,NO,A,1
23,107280,4,MORTGAGE,EDUCATION,25000,16.45,4,YES,E,1
26,33600,0,RENT,PERSONAL,2000,,2,YES,C,1
24,30000,6,OWN,HOME_IMPROVEMENT,7500,10.96,4,NO,B,1
26,107496,9,MORTGAGE,DEBT_CONSOLIDATION,20000,12.69,4,NO,B,1
22,33996,3,RENT,EDUCATION,2000,8.0,2,NO,A,1
26,107900,10,MORTGAGE,MEDICAL,16500,8.94,3,NO,A,1
22,108000,2,OWN,VENTURE,8000,15.27,2,YES,C,1
25,108000,9,MORTGAGE,PERSONAL,4800,12.42,4,NO,B,1
21,34800,3,RENT,MEDICAL,2000,11.71,3,NO,B,1
24,34860,0,RENT,VENTURE,2000,,2,NO,B,1
23,34884,3,RENT,EDUCATION,2000,6.92,2,NO,A,1
25,108000,8,MORTGAGE,VENTURE,15000,6.62,2,NO,A,1
25,35000,5,RENT,VENTURE,2000,9.91,4,NO,B,1
24,35000,4,RENT,EDUCATION,2000,10.59,3,NO,B,1
24,108000,8,MORTGAGE,DEBT_CONSOLIDATION,4200,,3,NO,A,1
25,108000,0,MORTGAGE,HOME_IMPROVEMENT,21000,11.71,4,NO,B,1
26,35000,9,RENT,MEDICAL,2000,13.99,2,NO,C,1
24,108000,4,MORTGAGE,PERSONAL,10000,5.99,2,NO,A,1
23,108000,2,OWN,VENTURE,35000,8.49,4,NO,A,1
26,108000,1,MORTGAGE,EDUCATION,6000,7.49,4,NO,A,1
22,35000,0,RENT,VENTURE,2000,12.99,2,YES,C,1
25,30000,1,OWN,VENTURE,5000,,3,YES,C,1
26,108000,9,MORTGAGE,HOME_IMPROVEMENT,18300,,3,NO,B,1
26,108000,,MORTGAGE,HOME_IMPROVEMENT,8000,5.42,4,NO,A,1
22,35064,4,RENT,DEBT_CONSOLIDATION,2000,8.38,2,NO,A,1
25,35400,2,RENT,MEDICAL,2000,8.49,2,NO,A,1
26,108000,4,MORTGAGE,HOME_IMPROVEMENT,7200,9.62,2,NO,B,1
26,96000,2,MORTGAGE,VENTURE,10000,21.14,3,NO,G,0
26,108000,4,MORTGAGE,PERSONAL,9000,5.79,2,NO,A,1
24,108000,3,MORTGAGE,EDUCATION,9050,5.42,2,NO,A,1
25,108000,10,MORTGAGE,HOME_IMPROVEMENT,24250,10.75,2,NO,B,1
26,108000,3,MORTGAGE,VENTURE,9000,10.38,4,NO,B,1
25,108000,5,MORTGAGE,VENTURE,10000,7.88,3,NO,A,1
24,108000,5,MORTGAGE,EDUCATION,9950,14.96,4,YES,D,1
23,108000,7,MORTGAGE,DEBT_CONSOLIDATION,4500,7.14,3,NO,A,1
26,36108,7,RENT,MEDICAL,2000,16.49,3,NO,D,1
24,37000,2,RENT,MEDICAL,2000,5.42,4,NO,A,1
26,108000,5,MORTGAGE,PERSONAL,13000,8.94,2,NO,A,1
23,37000,2,RENT,PERSONAL,2000,11.14,4,NO,B,1
26,108000,2,MORTGAGE,MEDICAL,18500,12.18,2,NO,B,1
26,108000,7,MORTGAGE,HOME_IMPROVEMENT,10000,13.57,4,NO,C,1
25,37315,1,RENT,DEBT_CONSOLIDATION,2000,6.39,4,NO,A,1
22,38000,0,RENT,EDUCATION,2000,11.36,3,NO,B,1
23,108000,1,MORTGAGE,EDUCATION,14000,11.89,2,NO,B,1
24,108000,1,MORTGAGE,HOME_IMPROVEMENT,18000,12.53,3,YES,C,1
24,108000,5,OTHER,EDUCATION,10000,9.7,4,NO,B,1
25,108000,9,MORTGAGE,MEDICAL,15000,10.39,4,NO,B,1
23,108060,7,MORTGAGE,DEBT_CONSOLIDATION,14400,14.27,2,NO,C,1
24,38000,1,RENT,MEDICAL,2000,11.83,2,NO,B,1
24,108288,5,MORTGAGE,DEBT_CONSOLIDATION,10000,8.49,2,NO,A,1
21,38400,5,RENT,VENTURE,2000,,2,NO,B,1
23,38400,1,RENT,VENTURE,2000,7.66,3,NO,A,1
22,108600,6,MORTGAGE,EDUCATION,14400,13.48,3,NO,C,1
23,108600,3,MORTGAGE,MEDICAL,8000,12.87,2,YES,C,1
24,108600,4,MORTGAGE,DEBT_CONSOLIDATION,15000,12.18,2,NO,B,1
25,32400,1,RENT,EDUCATION,2000,14.35,2,NO,C,0
26,39000,2,RENT,EDUCATION,2000,12.98,4,NO,C,1
25,108960,0,MORTGAGE,PERSONAL,10000,13.57,3,NO,C,1
25,109000,9,MORTGAGE,VENTURE,12000,7.51,4,NO,A,1
25,109000,6,MORTGAGE,DEBT_CONSOLIDATION,16000,6.03,2,NO,A,1
24,33500,5,RENT,HOME_IMPROVEMENT,2000,13.8,2,NO,C,0
24,109000,3,MORTGAGE,DEBT_CONSOLIDATION,8800,12.69,2,NO,B,1
23,109000,5,MORTGAGE,EDUCATION,7500,8.9,4,NO,A,1
24,109000,8,MORTGAGE,EDUCATION,6000,11.99,4,NO,B,1
26,109000,10,MORTGAGE,PERSONAL,15000,6.99,4,NO,A,1
25,109000,5,MORTGAGE,VENTURE,5000,8.49,3,NO,A,1
26,109000,0,MORTGAGE,DEBT_CONSOLIDATION,20000,6.54,3,NO,A,1
26,109000,8,MORTGAGE,MEDICAL,20000,10.75,4,NO,B,1
25,109000,5,MORTGAGE,DEBT_CONSOLIDATION,15000,10.25,3,NO,B,1
24,109000,9,MORTGAGE,VENTURE,15250,11.14,4,NO,B,1
22,97000,4,MORTGAGE,DEBT_CONSOLIDATION,14000,11.48,2,NO,B,0
25,109000,9,MORTGAGE,EDUCATION,14000,9.63,3,NO,A,1
26,109000,10,MORTGAGE,PERSONAL,6000,7.68,3,NO,A,1
26,109200,10,MORTGAGE,PERSONAL,2300,7.9,4,NO,A,1
23,109200,4,MORTGAGE,VENTURE,10000,8.63,2,NO,A,1
24,109500,3,MORTGAGE,EDUCATION,3500,10.75,3,NO,B,1
26,109500,11,MORTGAGE,VENTURE,20000,17.56,2,NO,E,1
26,109500,10,MORTGAGE,VENTURE,5000,10.95,3,NO,B,1
24,109720,2,MORTGAGE,VENTURE,20000,10.75,4,NO,B,1
23,39996,7,RENT,PERSONAL,2000,,2,NO,B,1
25,110000,8,MORTGAGE,DEBT_CONSOLIDATION,5500,6.62,2,NO,A,1
23,40000,5,RENT,PERSONAL,2000,11.71,2,NO,B,1
25,33600,0,RENT,PERSONAL,15000,11.11,4,NO,B,0
26,110000,1,MORTGAGE,MEDICAL,5000,12.69,2,NO,B,1
21,33800,5,RENT,MEDICAL,15000,11.71,2,NO,B,0
22,33996,6,RENT,VENTURE,15000,14.96,4,YES,D,0
22,40800,5,RENT,EDUCATION,2000,6.62,3,NO,A,1
25,110000,5,MORTGAGE,VENTURE,1200,13.49,4,NO,C,1
22,34800,6,RENT,DEBT_CONSOLIDATION,2000,16.89,4,YES,D,0
25,110000,9,MORTGAGE,EDUCATION,8000,,3,NO,C,1
25,42000,2,RENT,MEDICAL,2000,9.25,3,NO,B,1
25,110000,1,MORTGAGE,DEBT_CONSOLIDATION,10000,12.69,3,NO,B,1
26,28944,10,OWN,EDUCATION,9000,,4,NO,B,1
25,110000,6,OWN,PERSONAL,28000,9.91,2,NO,B,1
24,110000,8,MORTGAGE,PERSONAL,27300,7.51,3,NO,A,1
22,42000,6,RENT,EDUCATION,2000,10.36,4,NO,B,1
23,28872,7,OWN,VENTURE,2000,10.37,3,NO,B,1
25,110000,7,MORTGAGE,DEBT_CONSOLIDATION,8400,12.69,4,NO,B,1
23,110000,,MORTGAGE,EDUCATION,25000,9.91,3,NO,B,1
24,110000,0,MORTGAGE,EDUCATION,5000,6.03,4,NO,A,1
22,110000,6,MORTGAGE,PERSONAL,2800,8.49,4,NO,A,1
23,110000,4,MORTGAGE,VENTURE,2500,6.99,2,NO,A,1
24,110000,2,MORTGAGE,EDUCATION,9000,,3,NO,B,1
22,110000,0,MORTGAGE,DEBT_CONSOLIDATION,28000,7.49,4,NO,A,1
23,42870,7,RENT,MEDICAL,2000,5.42,3,NO,A,1
24,110000,8,MORTGAGE,MEDICAL,10800,6.99,4,NO,A,1
23,110000,0,MORTGAGE,VENTURE,7000,10.59,2,NO,B,1
23,42996,7,RENT,VENTURE,2000,13.61,2,YES,C,1
25,110000,7,OWN,VENTURE,8000,,3,NO,B,1
24,37200,3,RENT,VENTURE,2000,,2,NO,D,0
24,110000,8,MORTGAGE,PERSONAL,10000,15.62,4,YES,D,1
26,37680,5,RENT,MEDICAL,2000,14.96,3,NO,D,0
21,110000,0,MORTGAGE,VENTURE,14000,9.99,2,NO,B,1
26,83300,0,MORTGAGE,MEDICAL,28000,15.62,2,YES,D,0
25,44000,2,RENT,VENTURE,2000,7.66,3,NO,A,1
26,110000,10,MORTGAGE,HOME_IMPROVEMENT,23750,12.99,4,YES,C,1
24,98000,1,MORTGAGE,DEBT_CONSOLIDATION,16000,14.79,2,YES,C,0
21,44304,5,RENT,EDUCATION,2000,13.85,4,NO,C,1
23,45000,1,RENT,DEBT_CONSOLIDATION,2000,13.49,2,NO,C,1
24,45000,1,RENT,PERSONAL,2000,13.99,2,YES,C,1
25,39000,3,RENT,HOME_IMPROVEMENT,2000,7.66,4,NO,A,0
26,110000,4,MORTGAGE,VENTURE,5000,9.63,2,NO,B,1
26,45000,5,RENT,PERSONAL,2000,11.49,2,NO,B,1
23,45000,3,RENT,EDUCATION,2000,,3,NO,B,1
26,110000,3,MORTGAGE,DEBT_CONSOLIDATION,4000,6.92,2,NO,A,1
24,110000,0,MORTGAGE,EDUCATION,13200,15.28,3,NO,D,1
22,110000,2,MORTGAGE,VENTURE,9000,11.11,4,NO,B,1
25,110000,5,MORTGAGE,EDUCATION,10800,6.92,3,NO,A,1
25,110000,1,MORTGAGE,EDUCATION,6500,10.37,3,NO,B,1
23,110000,1,MORTGAGE,PERSONAL,18000,10.37,3,NO,B,1
24,45000,0,RENT,VENTURE,2000,7.51,4,NO,A,1
26,110000,2,MORTGAGE,HOME_IMPROVEMENT,12000,10.74,4,NO,B,1
26,110000,5,MORTGAGE,PERSONAL,15000,11.11,3,NO,B,1
22,39000,0,RENT,DEBT_CONSOLIDATION,2000,14.84,2,YES,D,0
23,28800,7,OWN,MEDICAL,12250,7.51,4,NO,A,1
23,45000,7,RENT,VENTURE,2000,7.05,3,NO,A,1
25,45500,3,RENT,MEDICAL,2000,13.49,3,YES,C,1
23,110000,8,MORTGAGE,VENTURE,7800,,4,NO,A,1
22,110000,5,MORTGAGE,PERSONAL,8000,12.98,4,NO,C,1
25,110000,9,MORTGAGE,DEBT_CONSOLIDATION,18000,,2,NO,A,1
22,110000,6,MORTGAGE,VENTURE,6000,9.99,3,NO,B,1
26,45600,5,RENT,VENTURE,2000,,3,NO,A,1
23,110000,8,MORTGAGE,VENTURE,7500,13.72,4,NO,C,1
26,110000,0,MORTGAGE,VENTURE,15600,6.17,4,NO,A,1
24,45996,3,RENT,MEDICAL,2000,12.98,2,YES,C,1
26,110000,9,MORTGAGE,PERSONAL,20000,13.72,3,NO,C,1
22,45996,6,RENT,EDUCATION,2000,11.36,4,NO,B,1
25,28800,3,OWN,VENTURE,6000,,3,YES,C,1
26,110000,8,OWN,EDUCATION,17000,8.88,4,NO,B,1
24,110000,8,MORTGAGE,PERSONAL,7500,6.17,2,NO,A,1
23,110000,7,MORTGAGE,VENTURE,5000,6.91,2,NO,A,1
21,110000,5,MORTGAGE,DEBT_CONSOLIDATION,10000,6.54,2,NO,A,1
24,110000,8,MORTGAGE,PERSONAL,5600,12.98,4,YES,C,1
24,110000,0,OWN,HOME_IMPROVEMENT,10000,13.35,2,YES,C,1
24,42000,1,RENT,PERSONAL,2000,12.69,4,NO,B,0
26,110000,10,MORTGAGE,VENTURE,8000,14.35,2,YES,C,1
